epoch,acc,loss,val_acc,val_loss
0,0.5187541862022773,0.6950679184683042,0.49698795132847673,0.6974849633902431
1,0.524112525137175,0.6927002052772149,0.501004013072056,0.6950939218681979
2,0.5251172136637642,0.6910972675060316,0.5030120490305874,0.6935488095723961
3,0.5301406580333492,0.6899763840361082,0.504016066770477,0.6925838268904322
4,0.536838581637097,0.6891699032103225,0.5070281141254318,0.691984996738204
5,0.5405224395213475,0.6885649831360486,0.5140562257374147,0.691608486165962
6,0.5408573339868534,0.6880906589543827,0.5190763112052856,0.6913641679239082
7,0.5445411919110267,0.6877028730916881,0.5240963898509382,0.6911972478690397
8,0.5455458804975,0.6873739196482873,0.5240963821909035,0.6910753460773024
9,0.5512391172713748,0.6870859110427238,0.5210843378281498,0.6909795116229229
10,0.5525787020400317,0.6868269742533255,0.5220883500623894,0.6908990882007952
11,0.5555927676796834,0.686588920208726,0.5210843416581671,0.6908282529876892
12,0.5572672468739233,0.6863659532055788,0.5230923737866812,0.6907639568110546
13,0.5539182850520881,0.6861538112522848,0.520080319609508,0.6907047605418776
14,0.5522438058179253,0.6859492638409737,0.5220883555680393,0.6906501265414747
15,0.5525787020400317,0.6857497835031549,0.5210843335193802,0.6906002056167786
16,0.5485599461770745,0.6855533243183792,0.5230923754623137,0.6905551248764896
17,0.546550570800651,0.6853582931698686,0.5210843335193802,0.690515447811908
18,0.547890155529385,0.6851632807451211,0.5210843335193802,0.6904817309724279
19,0.5512391173512202,0.6849670052049308,0.5230923656478943,0.6904543932661953
20,0.5532484944443214,0.6847684145852055,0.5240963855421686,0.6904341296019804
21,0.5532484944443214,0.6845665368471702,0.5210843381872139,0.6904214251951042
22,0.5519089097155873,0.6843603709282208,0.5230923664857106,0.690416911998427
23,0.5532484944443214,0.6841490979331976,0.5190763060586998,0.6904211570938907
24,0.5515740135334037,0.6839318409592053,0.5200803221229569,0.6904347038652044
25,0.5522438041810932,0.6837077827479164,0.5200803221229569,0.690458173972057
26,0.552243805857848,0.683476141731929,0.5200803191307558,0.6904923303060263
27,0.5509042194124364,0.6832361499175719,0.5210843351950128,0.690537774179834
28,0.5515740117768034,0.6829870938057079,0.5200803191307558,0.6905953774011757
29,0.5525787020001088,0.6827282871245061,0.5210843351950128,0.6906660136927563
30,0.5515740134535583,0.6824591202537884,0.523092370315728,0.6907505855024101
31,0.5549229735587159,0.6821790788689477,0.524096386379985,0.6908501980295143
32,0.5539182850121653,0.6818877048965117,0.524096383387784,0.6909658422910545
