epoch,acc,loss,val_acc,val_loss
0,0.5097119892833222,0.69297560795952,0.5251004037608105,0.6897496008968736
1,0.5351640994486518,0.6899694732109014,0.5271084339743158,0.6894462405438404
2,0.5398526459592984,0.6888631652524148,0.5271084349318201,0.6893891333097435
3,0.5398526459592984,0.6881375840583746,0.5271084339743158,0.6893837499810032
4,0.5415271264709887,0.6875779720575955,0.522088354610535,0.6893868941858591
5,0.542196919234583,0.6871068974668678,0.521084338546278,0.6893941901295061
6,0.5415271264709887,0.6866890238741461,0.5230923666053986,0.6894100507100424
7,0.5418620226531722,0.6863052654968997,0.5210843344768846,0.6894393817009218
8,0.5415271264709887,0.6859433540783708,0.522088351498646,0.6894847753057518
9,0.5455458810564183,0.6855952372426405,0.5220883524561503,0.6895473264307382
10,0.5445411925098678,0.6852551657963502,0.5200803203276362,0.6896271734352571
11,0.5425318154167665,0.6849190038239006,0.5200803203276362,0.6897240939389271
12,0.5418620230523995,0.6845836694497672,0.5190763033058748,0.6898376072745726
13,0.541527126870216,0.684246903566091,0.5210843354343889,0.6899675293619852
