epoch,acc,loss,val_acc,val_loss
0,0.4735432018869608,3.797544005726778,0.44678714763687316,3.093675835544326
1,0.4745478904335114,2.609773495655609,0.4497991988218453,1.8275539860667953
2,0.4732083057646614,1.36554521346204,0.45481927830531416,0.92952120711047
3,0.47320830572473865,0.8634523373678556,0.45481927998094673,0.8031595713163475
4,0.4879437374413932,0.7628956955707241,0.49096385973045625,0.7416050673488632
5,0.49631614359289067,0.7242576174502874,0.5100401606425703,0.7131925680072432
6,0.5107166776302591,0.7105509161310394,0.5251004037608105,0.7036682613882195
7,0.5093770929813705,0.7068000973987644,0.530120487912113,0.7005693969956364
8,0.5093770946182026,0.7047451871477831,0.5311245023007374,0.6989501302979557
9,0.5133958487644822,0.7028704418165126,0.5361445787920052,0.6977453243780327
10,0.5097119890837085,0.7012007819352658,0.5441767073060614,0.6966909797316095
11,0.5150703279986448,0.6997295274322495,0.5522088341444851,0.6957464467090775
12,0.5197588745492142,0.6984214925638238,0.5542168684273838,0.6949216486459755
13,0.5204286685903361,0.6972458437234862,0.5542168684273838,0.694214001956235
14,0.5204286669135813,0.6961786520616847,0.5522088362988697,0.693608768733151
15,0.5231078364109721,0.6952018600857984,0.5522088362988697,0.6930896673336565
16,0.5244474228963066,0.694301808191799,0.5512048202346128,0.6926435698945839
17,0.5267916943750681,0.6934675871727056,0.5502008003403384,0.6922607582256975
18,0.5281312791038023,0.6926903043588535,0.5532128485331095,0.6919334758237663
19,0.5277963829216188,0.6919626681020574,0.5542168645973665,0.6916557019015392
20,0.5277963846382964,0.6912787086358425,0.5532128485331095,0.6914223487597393
21,0.5311453464202088,0.6906334594920108,0.5512048164045954,0.6912293948801645
22,0.5334896179788159,0.690022742915936,0.5461847360833103,0.6910731390298132
23,0.5344943082021214,0.689442873400326,0.546184732253293,0.6909506821249384
24,0.5358338912141778,0.6888908587361212,0.5441767077848135,0.6908593038957281
25,0.5344943064854437,0.6883638839312871,0.5471887521475673,0.6907967628245373
26,0.5354989949920715,0.6878595819268862,0.5471887559775847,0.690761074483634
27,0.5354989966688265,0.6873757883517118,0.5471887559775847,0.6907504009434497
28,0.5375083737619276,0.6869106215673729,0.5461847399133276,0.69076318027504
29,0.5381781661262947,0.6864622834538423,0.5471887521475673,0.6907979867544519
30,0.540857333907008,0.6860291886393527,0.5461847360833103,0.6908535871161036
31,0.5418620224535585,0.6856099324025169,0.5502008003403384,0.6909288299610337
32,0.5418620241702361,0.6852032325049016,0.5471887559775847,0.6910227187666069
33,0.5445411919110267,0.6848078749360291,0.5481927682118244,0.6911343625750408
34,0.5455458821742549,0.6844227494446128,0.5481927720418417,0.691262957561447
35,0.5432016088989703,0.6840469416802312,0.5481927720418417,0.6914078392178179
36,0.5455458804975,0.683679516812099,0.5471887559775847,0.6915683262798202
37,0.5475552575906011,0.6833196676823411,0.540160645203418,0.6917438787150095
