epoch,acc,loss,val_acc,val_loss
0,0.4993302078352466,1.2756079522779302,0.5220883538924068,0.6926553924399687
1,0.5301406562767489,0.6930661796325817,0.5291164659831419,0.6893686917890985
2,0.5344943066052119,0.6902457712004828,0.531124498111656,0.6893677464929451
3,0.532819825734217,0.6886870515322574,0.5200803208063884,0.6901443904662228
4,0.5331547219164006,0.6872415066723526,0.5190763053405716,0.6912406019896389
5,0.5411922307279552,0.6859068389475466,0.5220883534136547,0.6925242512101629
6,0.5435365036040125,0.6846443872601892,0.5150602404851032,0.6939250005775666
7,0.5482250505538092,0.6834023680290917,0.5160642565493603,0.6954189438417734
8,0.5525787009621177,0.6821456933213175,0.5170682726136173,0.697018193432605
9,0.55659745514832,0.6808606233280614,0.5160642565493603,0.6987478304579555
10,0.5632953787919905,0.6795473894015783,0.5180722886778744,0.7006225123941658
11,0.5622906902454399,0.6782086431301446,0.5150602404851032,0.7026365078596705
12,0.5663094443917195,0.6768400412394708,0.5100401601638181,0.7047708781368761
0,0.4735432016673858,3.298777282597311,0.45080321261202955,2.3309268290738023
1,0.4742129940317528,1.806733118314034,0.45080321261202955,1.497705954145715
2,0.4742129940317528,1.2128151730251888,0.4518072286762866,1.0414786353168717
3,0.4738780978495693,0.9188093379768684,0.4538152608048006,0.8103581417995285
4,0.46918955131896134,0.7592053910029949,0.48895582329317266,0.7198477430515978
5,0.502344273295246,0.7074996803482347,0.5431726902843,0.6901217768469967
6,0.5184192904193211,0.696667762866215,0.5431726910024283,0.6866107982804018
7,0.5281312796627206,0.6943139732482844,0.5431726919599327,0.6864597213316155
8,0.5254521102052524,0.6925495159921435,0.5461847411102081,0.6865509219437718
9,0.5324849300311064,0.6911922446929283,0.5451807240884466,0.6866934292287712
10,0.5398526459992211,0.6901169271574512,0.5411646598314186,0.6868679482774084
11,0.5405224379643608,0.689230063180355,0.5391566277029045,0.68706578207782
12,0.538513061270487,0.6884754629879292,0.5411646598314186,0.687279781184522
13,0.5391828536348541,0.6878179904205721,0.5381526106811432,0.68750432049893
14,0.5395177498170376,0.6872343507614698,0.5391566286604088,0.6877350306893927
15,0.537173476541753,0.6867083030424099,0.5401606437671616,0.6879686473842606
16,0.5405224383635882,0.6862280037446223,0.5381526116386475,0.6882030008787132
17,0.5401875421814046,0.6857846704650389,0.5361445795101334,0.6884362944158684
0,0.5140656399710899,0.701801414826694,0.5130522088353414,0.6967800053726717
1,0.5358338913738687,0.692036977767625,0.5281124497991968,0.6944550577416477
2,0.5502344276469103,0.689749177557785,0.5160642575068646,0.693369823766042
3,0.5478901539324756,0.6885370737102634,0.5230923699566639,0.6927285294934927
4,0.54855994669607,0.6877068570214314,0.5240963855421686,0.6923680094830004
5,0.5455458806571909,0.6870725804020396,0.5251004016064257,0.6921747973166317
6,0.5462156730215579,0.6865482913992665,0.5291164658634538,0.6920837369788603
7,0.544206296367607,0.6860885188951639,0.5321285140562249,0.6920595042198059
8,0.5428667116388729,0.6856678228847787,0.5271084337349398,0.6920826803728279
9,0.5435365040032399,0.6852713946679736,0.5261044171919306,0.6921427225970839
10,0.5462156734607081,0.6848898833419202,0.5251004011276735,0.6922336496023768
11,0.5495646348433932,0.6845172390551353,0.5271084332561876,0.6923520517157742
12,0.5512391157543108,0.6841493090446252,0.5210843368706454,0.6924959533664596
13,0.5515740123756444,0.6837831429403577,0.5200803208063884,0.6926641895110348
14,0.5519089085578279,0.6834165768901215,0.5180722892763145,0.6928560815183035
15,0.5512391161934609,0.6830479512259374,0.5140562245405342,0.6930712722391489
16,0.5522438047400114,0.6826758901704021,0.5160642566690483,0.6933094928542294
17,0.5515740123756444,0.6822992578019093,0.5150602406047913,0.6935705973441342
0,0.4812458138376454,3.407690845235274,0.5401606425702812,2.529832752832926
1,0.49564634971145966,1.993307041227618,0.5411646587542261,1.171039310803854
2,0.4976557267646381,0.9951306321200954,0.5200803209260765,0.7965982151797497
