epoch,acc,loss,val_acc,val_loss
0,0.5110515741717472,1.7371725716290662,0.45883534423797484,0.7849880476074526
1,0.4735432017671926,0.7911334936441548,0.45180722664158984,0.7429702080875994
2,0.5251172133843051,0.6992675722324042,0.5160642575068646,0.7029972356486033
3,0.5432016089788158,0.693913794689664,0.528112444772299,0.7034166263767994
4,0.5458807783564384,0.6931362509008869,0.5251003982551605,0.7010186343307955
5,0.5505693232302529,0.6897555166095675,0.5110441750311947,0.7012920480176627
6,0.5509042210492685,0.6884324049598326,0.5110441750311947,0.7006574005008223
7,0.5482250499549681,0.6873132580890003,0.5240963881753056,0.6995100407715303
8,0.5498995325825634,0.6865149295258187,0.5291164646665734,0.6989644045331871
9,0.5478901554894623,0.6857793759517197,0.5220883598768089,0.6987910253934592
10,0.5475552592274333,0.6849950223422577,0.5170682752467542,0.6986403529902538
11,0.550569324867085,0.6842363661595502,0.5180722836509766,0.6984218488256615
12,0.5492297401383509,0.6835413799138973,0.5150602392882229,0.698265549887615
13,0.549899532502718,0.6828702568049728,0.5140562232239658,0.6982037671598564
14,0.5509042210891912,0.6822043346304744,0.5060240925555248,0.6981802022600748
15,0.5532484926477983,0.681542824157835,0.5050200803212851,0.698190195732806
16,0.5559276621052665,0.6808820139299842,0.509036140748296,0.6982229445354048
17,0.5562625599242822,0.6801965379587213,0.5120481927710844,0.6982849860287096
18,0.5586068315228119,0.6794976949372391,0.5140562248995983,0.6983832827054832
19,0.561955795021402,0.6787940523245952,0.5150602379716543,0.6985148825798647
20,0.5636302759323196,0.6780780881982639,0.5130522058431404,0.6987001472208874
21,0.5659745475707721,0.6773432872076603,0.5090361445783133,0.6989513968368132
22,0.5669792377541549,0.6765821560548603,0.5070281124497992,0.6992405021047018
23,0.5703281978593125,0.6757915853974967,0.5100401666269724,0.6995827366549328
24,0.5720026805268305,0.6749532998047335,0.5120481987554865,0.6999910009433945
