epoch,acc,loss,val_acc,val_loss
0,0.4564634965756398,3.933569495500691,0.4477911615467455,4.099363503207164
1,0.462491627735175,3.216787375624517,0.4578313281737178,3.296646876507495
2,0.46751507034815964,2.682876779022268,0.47188755223549994,2.7043065890729667
3,0.47521768247849655,2.254483708421895,0.48795180459577875,2.3735910314153954
4,0.4812458154744776,1.9095251997764369,0.4959839339476513,1.9436094205542263
5,0.4882786351805634,1.4438184605935078,0.5060240984202389,1.480180679076168
6,0.4882786351805634,1.2321326527432634,0.510040162677267,1.2801912194753746
7,0.49028801059690963,1.130705866810466,0.5080321267187355,1.200541164980356
8,0.4929671817710555,1.0450348861251033,0.5060240992580551,1.1188608968114278
9,0.4953114533695852,0.989082692536586,0.5040160662917248,1.0212538558316517
10,0.49564634947192326,0.9244997451869098,0.508032130548753,0.9892650095813246
11,0.49732083038284086,0.8825587435049733,0.5110441749115067,0.9203647777258631
12,0.49866041511157494,0.8710009456878529,0.510040162677267,0.9123111613783013
13,0.4979906244638856,0.8588173593839222,0.5080321267187355,0.8528311436913578
14,0.4993302075557875,0.833612001668824,0.5060240945902216,0.8325426662303358
15,0.49765572836154753,0.8213865477928601,0.5040160662917248,0.8260608494999897
16,0.49765572836154753,0.8175273871789103,0.5040160624617075,0.8103836736525877
17,0.49966510545464865,0.8147426637641871,0.5010040142689364,0.8068525716961628
18,0.5000000016368322,0.8052108469459728,0.5030120455596342,0.8016438771443195
19,0.5043536502885403,0.787898149533473,0.5090361479295784,0.7969735396434983
20,0.505023444369585,0.779906483440693,0.5090361440995611,0.7942774551939294
21,0.505023444369585,0.7734892234974712,0.5070281128088633,0.7801469447143585
22,0.5060281329161356,0.7707600154816027,0.5080321318653214,0.7777614531268078
23,0.5053583405517685,0.7687763299865364,0.5080321318653214,0.7759210649264385
24,0.5070328197460086,0.7669867490332796,0.5100401593260018,0.7743378310318453
25,0.5073677159281921,0.7653220640838505,0.5110441753902588,0.772916756241197
26,0.5063630273816415,0.7637530477032595,0.5120481914545159,0.7716137596881054
27,0.5087073006170034,0.753080009735437,0.514056226575231,0.7514216902265587
28,0.5117213661768096,0.7443089886791181,0.5170682747680021,0.749476590788508
29,0.5110515755291203,0.742624712086171,0.5180722870022417,0.748388610451097
30,0.5100468870224923,0.7378179099203673,0.5160642587037451,0.746787290975272
31,0.5113864717512265,0.7353705148208245,0.5220883504214536,0.7458651738473211
32,0.5120562623989159,0.7340411446434655,0.5160642578659287,0.7451282485900633
33,0.5103817814879983,0.7328388850240203,0.5170682709379847,0.7444672187169393
34,0.5110515738523653,0.7317106696637939,0.5160642548737276,0.7438476066512755
35,0.5113864699946261,0.7306390483349022,0.515060242639488,0.7432568690863001
36,0.5117213678535646,0.7296161423652506,0.5170682739301857,0.7426894580025271
37,0.5123911602179316,0.7286370243709996,0.5160642548737276,0.7421420575624489
38,0.5133958487644822,0.7276979047263619,0.5160642548737276,0.7416124760386456
39,0.5137307449466657,0.7267956034257279,0.5140562257374147,0.7410987670641827
40,0.5154052258575833,0.7259273168550429,0.5160642540359114,0.7311102867605217
41,0.5164099144041339,0.7250905018961038,0.5180722853266092,0.7289774310157959
42,0.515405225897506,0.7242828948898596,0.5230923678022791,0.7279129116889463
43,0.5167448089095624,0.723502535190825,0.520080319609508,0.7270829474112116
44,0.5174146012739296,0.7227474741303354,0.521084335673765,0.7263641826598999
45,0.5184192898204801,0.7220161956025702,0.5230923639722618,0.7257128154417597
