loss,done,timesteps_total,episodes_total,experiment_id,date,timestamp,training_iteration,time_this_iter_s,time_total_s,pid,hostname,node_ip,config,time_since_restore,timesteps_since_restore,iterations_since_restore
-0.0020181634712411706,False,,,ba0fb6916ade4aca95dabd070d1b28b2,2018-12-19_04-43-21,1545223401,1,62.061980962753296,62.061980962753296,21307,127x13.csc.calpoly.edu,129.65.221.23,"{'activation': 'linear', 'batch_size': 128, 'epochs': 200, 'layer1_size': 128, 'loss': 'binary_crossentropy', 'lr': 0.02, 'opt': <class 'keras.optimizers.RMSprop'>, 'output_activation': 'elu', 'recurrent_activation': 'hard_sigmoid', 'stateful': False, 'step_size': 5}",62.061980962753296,0,1
-0.0020181634712411706,True,,,ba0fb6916ade4aca95dabd070d1b28b2,2018-12-19_04-43-22,1545223402,2,1.0011041164398193,63.063085079193115,21307,127x13.csc.calpoly.edu,129.65.221.23,"{'activation': 'linear', 'batch_size': 128, 'epochs': 200, 'layer1_size': 128, 'loss': 'binary_crossentropy', 'lr': 0.02, 'opt': <class 'keras.optimizers.RMSprop'>, 'output_activation': 'elu', 'recurrent_activation': 'hard_sigmoid', 'stateful': False, 'step_size': 5}",63.063085079193115,0,2
