loss,done,timesteps_total,episodes_total,experiment_id,date,timestamp,training_iteration,time_this_iter_s,time_total_s,pid,hostname,node_ip,config,time_since_restore,timesteps_since_restore,iterations_since_restore
-0.8921370948514631,False,,,b5e24f50b495423ea8b3a92b4eed87b4,2018-12-19_04-41-21,1545223281,1,54.05205774307251,54.05205774307251,21028,127x13.csc.calpoly.edu,129.65.221.23,"{'activation': 'sigmoid', 'batch_size': 128, 'epochs': 200, 'layer1_size': 32, 'loss': 'binary_crossentropy', 'lr': 0.001, 'opt': <class 'keras.optimizers.Adam'>, 'output_activation': 'tanh', 'recurrent_activation': 'hard_sigmoid', 'stateful': False, 'step_size': 3}",54.05205774307251,0,1
-0.8921370948514631,True,,,b5e24f50b495423ea8b3a92b4eed87b4,2018-12-19_04-41-22,1545223282,2,1.0010855197906494,55.05314326286316,21028,127x13.csc.calpoly.edu,129.65.221.23,"{'activation': 'sigmoid', 'batch_size': 128, 'epochs': 200, 'layer1_size': 32, 'loss': 'binary_crossentropy', 'lr': 0.001, 'opt': <class 'keras.optimizers.Adam'>, 'output_activation': 'tanh', 'recurrent_activation': 'hard_sigmoid', 'stateful': False, 'step_size': 3}",55.05314326286316,0,2
