epoch,acc,loss,val_acc,val_loss
0,0.5150703285575632,0.8912476877677544,0.4999999996409359,0.6997670167421242
1,0.5291359677301983,0.6895535995875599,0.5210843373493976,0.6919174675481865
2,0.5294708643515319,0.6871976632442717,0.5431726917205565,0.6922626847244171
3,0.5458807772785246,0.6849499601928164,0.5220883534136547,0.693425209886099
4,0.5509042195322046,0.6827114183313481,0.5090361440995611,0.6948917398012306
5,0.5532484928074892,0.6804645062291375,0.5140562244208462,0.6967043924523166
6,0.5552578702998178,0.6782266143497332,0.5180722891566265,0.698909870352611
7,0.559946416850387,0.6758841658628634,0.5100401601638181,0.7013063583986826
8,0.563630274814483,0.6732368454067642,0.5030120483124592,0.7043178426214012
9,0.5676490290406081,0.6702995675965914,0.4899598395968058,0.7080645539674414
10,0.5783657064712535,0.6668507832851652,0.49196787172531986,0.7122902898903353
11,0.5823844611365285,0.6629970614253796,0.48092369442005234,0.7168782748371721
