epoch,acc,loss,val_acc,val_loss
0,0.5217682534787612,0.6911520016967891,0.5361445732863552,0.6897383298739851
1,0.5321500351264504,0.6887210717715437,0.5411646595920425,0.690478913755302
2,0.5432016091385067,0.6873348835563787,0.526104424133837,0.6910326894986103
3,0.5448760883327466,0.6862292005084779,0.5281124524323337,0.6913597624464686
4,0.544541193827318,0.6852049103377253,0.5271084385224615,0.6916874383826811
5,0.5505693249868532,0.6841734239740493,0.5301204807308304,0.6921315226688921
6,0.5549229752753936,0.6830501107664932,0.5251003982551605,0.6925457816526114
7,0.5586068332794123,0.6818478142983627,0.5311245006251047,0.6931537641100136
8,0.5599464179682236,0.6805512795732553,0.5210843416581671,0.6939735819536998
9,0.5606162103325907,0.6791345921045011,0.5281124442935469,0.6950044624776726
10,0.5619557933446472,0.6775211871907924,0.5261044198250675,0.6965195357081402
