epoch,acc,loss,val_acc,val_loss
0,0.5224380439268369,3.512022705582748,0.5592369482699169,1.9819824513661335
1,0.5120562623190704,1.3690198998441652,0.5190763077343324,0.798874155345212
2,0.5123911603776226,0.7280790109564136,0.5100401614803866,0.7083716330279308
3,0.516409912946954,0.6997649185783658,0.49899598561137554,0.7084293442078863
4,0.528801071667783,0.6966958273918294,0.49297189006364966,0.7076539765878853
5,0.5314802410454057,0.6945950667169856,0.5030120498684036,0.705616929205546
6,0.5361687876957819,0.6927497031220796,0.5140562308840004,0.7038450559459059
7,0.5381781647289989,0.691433954901609,0.5200803272695427,0.7026320205156105
8,0.5398526455600711,0.6905177472345156,0.5140562308840004,0.7017914157315909
9,0.538513060831337,0.6898126241271318,0.5240963876965534,0.7011461583486044
10,0.5398526455201483,0.6892144809772085,0.5210843373493976,0.700608776036994
11,0.5408573340267762,0.6886827325309912,0.5200803212851406,0.700144720604142
12,0.5398526454403029,0.6882020599955452,0.5180722861644255,0.6997386999877102
13,0.5405224377647472,0.687763651385055,0.5160642548737276,0.6993808609893523
14,0.5388479585705072,0.6873601514144944,0.5170682739301857,0.6990635363931158
15,0.5378432700239566,0.6869850404216232,0.516064255711544,0.6987805548441937
16,0.5391828547526907,0.6866326358042063,0.516064255711544,0.6985273406687511
17,0.539852647077135,0.6862982835293774,0.5110441753902588,0.6983006953235611
18,0.5421969203524196,0.6859783701503828,0.515060239647287,0.6980983495233528
19,0.5428667127167868,0.6856701201986963,0.515060242639488,0.6979186668932198
20,0.5438714012633373,0.6853714613250176,0.5150602388094707,0.6977602540249805
21,0.5452109859920714,0.6850807689135296,0.5160642578659287,0.6976222501222389
22,0.5455458804575772,0.684796683674919,0.5160642578659287,0.6975037941492226
23,0.547555259267356,0.6845180963958899,0.5150602418016718,0.6974044439783058
24,0.5468854651863113,0.6842438583795607,0.5160642578659287,0.6973237299536127
25,0.5465505707208055,0.6839730831016572,0.5180722908322591,0.6972614071934099
26,0.5502344287248242,0.6837048565710621,0.519076303904315,0.6972173038256695
27,0.5515740134535583,0.6834383158179154,0.5170682717758011,0.6971911866980863
28,0.5519089079190642,0.683172621546539,0.5200803199685721,0.6971831664024107
29,0.5519089079190642,0.6829070400568916,0.5180722908322591,0.6971930777691454
30,0.5542531811943489,0.6826407489406129,0.5200803221229569,0.6972210553276491
31,0.5542531828711038,0.6823730552188518,0.5251003986142246,0.6972673015900884
32,0.5555927658831602,0.6821032522591822,0.5220883504214536,0.6973319577883526
33,0.5576021429762613,0.6818306691999493,0.5271084397193418,0.6974154035729098
34,0.5572672484708328,0.6815546998144074,0.5261044236550848,0.6975178977093065
35,0.5572672467940778,0.6812747515693097,0.5230923754623137,0.6976400632934877
36,0.5549229735187932,0.680990291536054,0.5230923754623137,0.6977822167806357
37,0.5552578714575771,0.6807008872715643,0.5271084299049225,0.6979449795910633
38,0.557602143016184,0.6804060569483406,0.5291164658634538,0.6981289934920498
