epoch,acc,loss,val_acc,val_loss
0,0.5277963830813097,2.360735881272691,0.5481927713237135,1.227409048013419
1,0.5251172140230689,0.9680065133391174,0.5351405634458763,0.774077832459446
2,0.5231078364908176,0.7418857306661177,0.5311244972738396,0.7274431492908892
3,0.5170797052115143,0.718461771939157,0.5281124490810686,0.7188484213917131
4,0.5227729403086341,0.7102106676673379,0.5170682742892498,0.715184719687006
5,0.5237776288551846,0.7056963127967262,0.5190763045027553,0.712850568045574
6,0.5261219025696194,0.7025876063990737,0.5230923706747921,0.7110725562256502
7,0.5308104491201887,0.7002440835913795,0.521084338546278,0.7096415150117683
8,0.5328198257741398,0.698396978446963,0.5210843375887737,0.7084484878314068
9,0.5334896181385068,0.6968865300374628,0.5160642563099842,0.7074174131734304
10,0.5401875417821773,0.695609592624902,0.5190763035452509,0.7064997711813593
11,0.5388479570534432,0.694499979582874,0.5251003989732888,0.7056684398268122
12,0.5405224379643608,0.6935152105652719,0.530120479294574,0.7049100190760141
13,0.5455458806971136,0.6926277940575101,0.5311244972738396,0.7042184299733265
14,0.5475552577902149,0.6918192666725113,0.5200803205670124,0.7035907554817966
15,0.5478901543716257,0.6910766334798778,0.520080319609508,0.7030251002215956
16,0.5482250505538092,0.690390258209065,0.520080319609508,0.7025195568440908
17,0.5522438047400114,0.6897525152582014,0.5220883526955263,0.7020719149505278
18,0.5519089085578279,0.6891570771930207,0.5240963848240404,0.7016795069338327
19,0.5498995314647268,0.6885985790764975,0.5210843375887737,0.7013394136026682
20,0.5485599467359927,0.6880723232801378,0.520080322482021,0.7010485120566494
21,0.5505693233899438,0.6875741614723716,0.5220883505411417,0.7008035412753921
22,0.5515740119364944,0.6871004701858388,0.5210843354343889,0.7006012737511631
23,0.5529135970644558,0.6866480062571613,0.5210843363918932,0.7004386090849298
24,0.5542531817931899,0.6862139502628809,0.5200803203276362,0.7003125062429283
25,0.5522438047000887,0.6857957756926529,0.5240963845846643,0.7002200378950341
26,0.5529135970644558,0.6853912275107371,0.5271084327774355,0.70015842296991
27,0.5522438047000887,0.6849983580864601,0.5271084327774355,0.7001252633979521
28,0.5525787008822722,0.6846154429173198,0.5240963845846643,0.7001180059938545
29,0.5525787008822722,0.684240925176305,0.5271084327774355,0.7001344698021211
30,0.553918285211779,0.6838734048529111,0.5301204809702065,0.7001725179124548
31,0.5552578699405131,0.6835117032682824,0.5291164649059494,0.7002303497379564
32,0.5562625584870636,0.6831547542059094,0.5251004006489214,0.7003060710956772
33,0.5549229737583296,0.6828015374003523,0.5230923685204073,0.7003981198172972
34,0.5552578699405131,0.6824512336769921,0.5190763042633793,0.700505015601116
35,0.5542531813939625,0.68210303655664,0.5190763033058748,0.7006253954397148
36,0.5542531813939625,0.6817562434789883,0.5200803193701319,0.700758064367685
37,0.554588077576146,0.6814102056197328,0.5190763023483705,0.7009018894180237
38,0.5535833890295955,0.6810643515647535,0.5170682711773608,0.7010559250552013
