epoch,acc,loss,val_acc,val_loss
0,0.5264567998297168,0.7586431727262447,0.5502008041703558,0.7075989284668581
1,0.5251172133843051,0.705275468912527,0.5331325289236015,0.690519794163455
2,0.5321500349268368,0.6921900680060364,0.5060240985399269,0.6925961473380705
3,0.5271265923138521,0.6910228384315609,0.5030120465171385,0.6941534960605055
4,0.5288010714681693,0.6904819422093958,0.5070281184342013,0.69336220969158
5,0.5321500331702363,0.689958728924743,0.52008032559391,0.6926309399336696
6,0.5375083721250954,0.6897838708544768,0.5220883479080047,0.6924784875299078
7,0.5395177492181966,0.6896474993396587,0.5281124541079663,0.6926112672890047
8,0.5398526454003801,0.6894607887680069,0.529116466342206,0.6927739128051512
9,0.5375083721250954,0.6892704977657039,0.5301204785764457,0.6928503668930636
10,0.5354989950319943,0.689097756838048,0.5321285145349771,0.6928602425927618
11,0.5375083720851727,0.6889433495885002,0.5321285145349771,0.6928605267321728
