epoch,acc,loss,val_acc,val_loss
0,0.5308104504376391,0.9996170764470851,0.5371485931806296,0.696491611291127
1,0.5354989952715307,0.6936270516348301,0.5522088384532545,0.697505769001911
2,0.5375083740413867,0.6912147584012588,0.5572289187745397,0.6990989906242094
3,0.5398526472767486,0.6888891034531897,0.5502008003403384,0.6993160377065819
4,0.5478901555693078,0.686355402065617,0.5461847360833103,0.6998021734287461
5,0.5535833907063504,0.6838806315468049,0.5491967881060987,0.7005647116875553
6,0.5569323508514307,0.6815315287782294,0.5381526075692541,0.701602472119542
7,0.565304757042851,0.6791483144271477,0.5421686718262821,0.7028491516189882
8,0.5669792379138459,0.6768094661326833,0.5421686794863169,0.7044536777768269
9,0.5639651722741942,0.6742481548196904,0.5421686718262821,0.7067418486238962
10,0.5730073675163944,0.6716700829440766,0.5391566274635284,0.7095175907315021
