epoch,acc,loss,val_acc,val_loss
0,0.5264567998297168,4.062481788445541,0.5491967881060987,2.378219152550142
1,0.5257870075052725,1.6808646083756413,0.5461847399133276,1.4469637521299492
2,0.5314802426023923,1.1293841832768414,0.5401606456821703,1.05109836107277
3,0.5257870058285176,0.8936754796861085,0.5431726938749413,0.8704614955258657
4,0.5244474210997835,0.7886359357865801,0.5200803212851406,0.7878461903836353
5,0.5227729401888659,0.7363104659762066,0.5130522075187729,0.7740339059906313
6,0.5214333554202091,0.7306391916176016,0.5130522105109739,0.7680204252162611
7,0.5180843952751287,0.7258482977837744,0.5040160676082933,0.7637836442415016
8,0.5164099126874562,0.7211426480137415,0.5010040180989538,0.7596996972359806
9,0.5210984608748577,0.7165779439059984,0.4979919660761653,0.7552963624517601
10,0.5194239782871852,0.7120905837913687,0.5010040164233212,0.7271955963598198
11,0.5187541876394958,0.7078780715128598,0.5010040134311201,0.720959286613158
12,0.5197588745492142,0.7041678389525621,0.5060240950689737,0.7163428637876089
13,0.5217682533989157,0.7010505533585673,0.5050200819969177,0.7128725327162379
14,0.5187541860425864,0.6985278550762501,0.5130522148197435,0.7101587780029419
15,0.5224380456834373,0.6964944281277845,0.5110441810155968,0.7082336300826935
16,0.5264567998696396,0.6948390147547073,0.508032130668441,0.7066420845717312
17,0.5324849293923426,0.693390564038621,0.5200803217638927,0.7054343817224464
18,0.5368385796808829,0.6922106373573579,0.5210843339981325,0.7043673692936878
19,0.5368385797208056,0.6911762132791569,0.5210843318437477,0.7034321511126905
20,0.5371734759029891,0.6902674942789506,0.5210843395037823,0.7025682832821306
21,0.5405224377248244,0.6894720320085193,0.5220883555680393,0.7018206244012917
22,0.5425318147780028,0.6887728122761005,0.522088351738022,0.7012396660674528
23,0.5442062956889204,0.6881395180354722,0.5180722874809939,0.700759217921031
24,0.5438713995067369,0.6875495610425557,0.520080319609508,0.7003170718629677
25,0.542196918635742,0.6870170740656459,0.5170682790767716,0.6999064276974842
26,0.5448760897699652,0.6865196061549534,0.5200803234395253,0.6994773379291397
27,0.5472203630452498,0.6860186501548982,0.5220883555680393,0.6991509692257188
28,0.5485599477739839,0.685569746655581,0.5240963838665361,0.6989140807385426
29,0.551239117231452,0.6851331627536602,0.521084335673765,0.6987262191063908
30,0.5502344286849015,0.6847096829708199,0.5261044121650328,0.6986049971427305
31,0.5519089095558963,0.6843055016788475,0.5240963800365187,0.6984165387460027
32,0.5522438057380799,0.6838883794719391,0.5210843318437477,0.6982849283390734
33,0.5545880790133646,0.6834945275491304,0.5230923716322964,0.6981343780176706
34,0.5569323522487265,0.6831078372461558,0.5251003977764084,0.6980255212649763
35,0.5572672467541551,0.682744180565302,0.5220883542514709,0.6979664908834251
36,0.5586068331596441,0.6823708684110673,0.523092370315728,0.6979171942515545
37,0.5592766238073335,0.6820093635257586,0.5180722870022417,0.6979016529987137
38,0.559611519989517,0.6816669607513796,0.5190763030664988,0.6978829993780358
39,0.5636302741757193,0.6813387770981735,0.5200803191307558,0.697910986990335
40,0.5629604835280299,0.6810084396133628,0.5190763030664988,0.6979242343021684
41,0.5639651703978256,0.6806969724879997,0.5200803191307558,0.6979519901984188
42,0.5643000665800091,0.6803834980075502,0.5170682709379847,0.6980211765890619
43,0.5632953780334585,0.6800914712185359,0.5150602388094707,0.6980952654018938
44,0.5632953797102134,0.6798031972066236,0.5180722870022417,0.6981970426069206
45,0.5626255873458463,0.6795103463724166,0.5190763030664988,0.6983251698524597
46,0.5632953797102134,0.6792237539859881,0.5190763030664988,0.6984423181139322
47,0.5629604835679526,0.6789370200335381,0.5210843381872139,0.6985661791989124
48,0.5656396530254209,0.6786580804363642,0.5200803229607731,0.6986958722034132
