loss,done,timesteps_total,episodes_total,experiment_id,date,timestamp,training_iteration,time_this_iter_s,time_total_s,pid,hostname,node_ip,config,time_since_restore,timesteps_since_restore,iterations_since_restore
-0.8921370967741935,False,,,878a7840e1f7496baeaf42e2f9787da6,2018-12-19_03-21-48,1545218508,1,87.08476519584656,87.08476519584656,10574,127x13.csc.calpoly.edu,129.65.221.23,"{'activation': 'sigmoid', 'batch_size': 64, 'epochs': 200, 'layer1_size': 32, 'loss': 'binary_crossentropy', 'lr': 0.01, 'opt': <class 'keras.optimizers.SGD'>, 'output_activation': 'sigmoid', 'recurrent_activation': 'hard_sigmoid', 'stateful': False, 'step_size': 3}",87.08476519584656,0,1
-0.8921370967741935,True,,,878a7840e1f7496baeaf42e2f9787da6,2018-12-19_03-21-49,1545218509,2,1.0010855197906494,88.0858507156372,10574,127x13.csc.calpoly.edu,129.65.221.23,"{'activation': 'sigmoid', 'batch_size': 64, 'epochs': 200, 'layer1_size': 32, 'loss': 'binary_crossentropy', 'lr': 0.01, 'opt': <class 'keras.optimizers.SGD'>, 'output_activation': 'sigmoid', 'recurrent_activation': 'hard_sigmoid', 'stateful': False, 'step_size': 3}",88.0858507156372,0,2
