epoch,acc,loss,val_acc,val_loss
0,0.5097119896825495,0.7225567934422068,0.5421686730231626,0.6897842989389198
1,0.5381781651282262,0.689577856641924,0.5251004037608105,0.6916087114188566
2,0.5435365036040125,0.6865174545590221,0.5170682702198565,0.6928701668858049
3,0.5485599462968427,0.684003285449859,0.5261044167131784,0.6939972663021471
4,0.5559276623048801,0.6815652574617752,0.5261044167131784,0.6955290573189058
5,0.5619557935442608,0.679096619274819,0.5180722891566265,0.6974134864098576
6,0.5643000672187729,0.6763575695859292,0.5150602409638554,0.6997849747359034
7,0.5699933023158927,0.6731286789455913,0.523092370435416,0.703024981012306
8,0.5780308106882973,0.669222985827835,0.5281124478841881,0.7071725098962286
9,0.5847287339327404,0.6645493362465722,0.5291164649059494,0.7124707088413009
10,0.5910917613942274,0.659111698601602,0.5301204790551979,0.7195169214742729
