epoch,acc,loss,val_acc,val_loss
0,0.5180843941972149,0.6949958799672622,0.5421686756562996,0.688998626178527
1,0.5304755524988551,0.6900484448938823,0.5512048192771084,0.6894866323854071
2,0.5294708643914546,0.6895373656856718,0.5441767077848135,0.689911232894683
3,0.5301406563166716,0.6892735546895185,0.5441767077848135,0.6900725467616774
4,0.5291359681693484,0.6890459313379864,0.5441767077848135,0.6901335440965063
5,0.5284661758049813,0.6888336420298741,0.5441767077848135,0.6901603661866552
6,0.5291359677301983,0.6886261576226471,0.5401606435277855,0.6901759390371391
7,0.5277963830014643,0.6884382383103189,0.5411646579164099,0.690186293010252
8,0.5257870063475132,0.6882634491866176,0.5421686739806669,0.6902127785376276
9,0.5257870063475132,0.6880850384719246,0.5351405615308678,0.6902507153380827
10,0.5267916948940637,0.6879041071953744,0.5351405615308678,0.6903049902743604
