epoch,acc,loss,val_acc,val_loss
0,0.43636972542505337,4.70247289356735,0.45883534220327815,4.366739302753923
1,0.45244474216986247,4.172530728223255,0.4708835350940505,3.958722616295259
2,0.47287340964236196,3.5741670626725277,0.5070281105347906,3.6164251924997353
3,0.49531145340950794,2.997691308901123,0.5351405634458763,3.1326893965403237
4,0.515740120961853,2.511237075483727,0.5371485955743904,2.709692380993242
5,0.5221031483834172,2.0210822240985324,0.5441767070666853,2.1583146105808426
6,0.5241125250373682,1.717873226254879,0.5502008034522274,1.9373345442086338
7,0.5214333559791273,1.5004926982216602,0.5502008034522274,1.7266979696281464
8,0.5224380445256779,1.3551878942711915,0.5471887552594564,1.6119459637676377
9,0.5210984597969438,1.2515095899908317,0.5471887552594564,1.4411804805318993
10,0.5197588750682097,1.1648346928247093,0.5471887552594564,1.2961836493158916
11,0.5254521097261795,1.0308357082751478,0.547188754301952,1.0953527753611645
12,0.5224380445256779,0.8980445826684399,0.5391566288997849,0.9769438804392834
13,0.5200937712503932,0.850527615373117,0.5381526078086302,0.8975822748429325
14,0.5180843937580648,0.8057556167913617,0.5361445807070139,0.870971057070307
15,0.5184192903394756,0.7700339357324358,0.5311244963163353,0.8228344333219719
16,0.5194239788860262,0.7583512795985503,0.5291164641878212,0.8143725282695877
17,0.5204286669934267,0.7391497847304117,0.5251003999307932,0.805896382734
18,0.5190890822646926,0.7319313054586207,0.5230923678022791,0.801170065699811
19,0.5200937708112432,0.7282589455618605,0.5200803205670124,0.7870830881547737
20,0.5197588750682097,0.725597071471984,0.5190763064177639,0.7725814140465365
21,0.5204286674325768,0.7233526253572503,0.5150602421607359,0.7694857252170761
22,0.5214333555399773,0.7213947655606893,0.5180722903535069,0.7670762471884609
23,0.5247823178009626,0.7196586637870626,0.5220883526955263,0.7650660853309325
24,0.5251172139831461,0.7181059208318681,0.5230923678022791,0.7633411553968866
25,0.524447421179629,0.7167088567052843,0.5240963838665361,0.7618378539640741
26,0.5261219020905465,0.712127931391083,0.5251004008882975,0.7596312916901217
27,0.5214333555399773,0.7091939648923983,0.5240963848240404,0.7584017232718717
28,0.5217682517221608,0.7081037248769864,0.5240963848240404,0.7574263487953737
29,0.525117213543996,0.707191982448141,0.5251004018458018,0.7565598497429047
30,0.5234427330323058,0.7063636169765751,0.5271084349318201,0.7371376448845768
31,0.5210984593577938,0.7056034541896582,0.5281124509960772,0.7328396741166172
32,0.5214333559392046,0.704903701289101,0.5261044188675631,0.7310963366405073
33,0.5200937712104705,0.7042581463371118,0.5281124509960772,0.7199194756856405
34,0.5184192902995529,0.7036611991126667,0.5251004028033062,0.717612865220112
35,0.5170797055708188,0.7031080333162935,0.5251004028033062,0.7162158395870623
36,0.5177494979351859,0.7025943097857446,0.5261044188675631,0.715125973684242
37,0.5180843941173694,0.702116127949949,0.5291164661028299,0.7142138514652788
38,0.5187541864817364,0.7016700574078978,0.530120482167087,0.713424161974206
39,0.5210984597570211,0.7012529248610009,0.531124498231344,0.7127262435284963
40,0.516744808989408,0.7008619479740217,0.530120482167087,0.7121006470607466
41,0.5180843937181421,0.7004946075424762,0.5281124519535816,0.7115339787609606
