epoch,acc,loss,val_acc,val_loss
0,0.4668452783231358,1.8379536277482913,0.5321285130987206,0.6967508326093834
1,0.5210984597570211,0.7013790226988719,0.5200803193701319,0.6938365398640614
2,0.5324849299512608,0.6936249529764466,0.5281124469266838,0.6907528085880968
3,0.5284661758049813,0.6910193521786439,0.5301204790551979,0.6902149329223786
4,0.5361687879552797,0.6895157483625316,0.5220883524561503,0.6905904328487963
5,0.5365036837382358,0.6882668169089315,0.5210843363918932,0.6912288151112905
6,0.5371734765018302,0.6870857041631061,0.5210843354343889,0.6920794655520275
7,0.5361687879552797,0.6859204046932228,0.5190763052208835,0.6931640903155009
8,0.5405224383236654,0.6847539998426265,0.5190763033058748,0.6944827971209484
9,0.5498995313848813,0.6835817255913134,0.5150602380913424,0.6960131166929222
10,0.5529135970644558,0.6823953712697166,0.5140562229845898,0.6976751000526918
11,0.5545880779753735,0.6812005255817968,0.5110441747918186,0.6993904243032616
12,0.5559276627041075,0.6799947059322186,0.510040159685066,0.7011725653606247
13,0.5619557939834109,0.6787533079388153,0.5100401577700573,0.7030876013169806
